K_Global Matrix
-39.230769	-39.230769	-39.230769	-39.230769	0.000000	0.000000	0.000000	0.000000	-84.615384	-84.615384	0.000000	0.000000	279.999998	279.999998	1.923077	1.923077	-39.230769	-39.230769	0.000000	0.000000	-61.538461	-61.538461	23.076923	23.076923	-39.230769	-39.230769	-1.923077	-1.923077	0.000000	0.000000	
-39.230769	-39.230769	-39.230769	-39.230769	0.000000	0.000000	0.000000	0.000000	-84.615384	-84.615384	0.000000	0.000000	279.999998	279.999998	1.923077	1.923077	-39.230769	-39.230769	0.000000	0.000000	-61.538461	-61.538461	23.076923	23.076923	-39.230769	-39.230769	-1.923077	-1.923077	0.000000	0.000000	
1.923077	1.923077	-35.576923	-35.576923	-55.000000	-55.000000	-23.461538	-23.461538	0.000000	0.000000	-29.807692	-29.807692	1.923077	1.923077	205.384614	205.384614	-1.923077	-1.923077	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-63.461538	-63.461538	0.000000	0.000000	
1.923077	1.923077	-35.576923	-35.576923	-55.000000	-55.000000	-23.461538	-23.461538	0.000000	0.000000	-29.807692	-29.807692	1.923077	1.923077	205.384614	205.384614	-1.923077	-1.923077	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-63.461538	-63.461538	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	-31.730769	-31.730769	-31.730769	-31.730769	0.000000	0.000000	0.000000	0.000000	-39.230769	-39.230769	-1.923077	-1.923077	141.923076	141.923076	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-39.230769	-39.230769	1.923077	1.923077	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	-31.730769	-31.730769	-31.730769	-31.730769	0.000000	0.000000	0.000000	0.000000	-39.230769	-39.230769	-1.923077	-1.923077	141.923076	141.923076	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-39.230769	-39.230769	1.923077	1.923077	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	191.923076	191.923076	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-103.461538	-103.461538	-88.461538	-88.461538	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	191.923076	191.923076	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-103.461538	-103.461538	-88.461538	-88.461538	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-3.846154	-3.846154	0.000000	0.000000	-61.538461	-61.538461	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	63.461538	63.461538	1.923077	1.923077	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-3.846154	-3.846154	0.000000	0.000000	-61.538461	-61.538461	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	63.461538	63.461538	1.923077	1.923077	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-64.230769	-64.230769	-39.230769	-39.230769	23.076923	23.076923	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.923077	1.923077	78.461538	78.461538	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-64.230769	-64.230769	-39.230769	-39.230769	23.076923	23.076923	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.923077	1.923077	78.461538	78.461538	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-39.230769	-39.230769	0.000000	0.000000	-39.230769	-39.230769	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	78.461538	78.461538	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-39.230769	-39.230769	0.000000	0.000000	-39.230769	-39.230769	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	78.461538	78.461538	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.923077	-1.923077	-63.461538	-63.461538	1.923077	1.923077	-103.461538	-103.461538	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	141.923076	141.923076	25.000000	25.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.923077	-1.923077	-63.461538	-63.461538	1.923077	1.923077	-103.461538	-103.461538	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	141.923076	141.923076	25.000000	25.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-88.461538	-88.461538	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.000000	25.000000	63.461538	63.461538	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-88.461538	-88.461538	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.000000	25.000000	63.461538	63.461538	
